Connection#,Topic,Count,Size (Bytes),Publish Time (UTC),Log Time (UTC),Travel Elapsed (ms),E2E Elapsed (ms),MDS Elapsed (ms)
1_0,trade,5484,310223,15:17:21.1516138,15:17:21.1600170,8.4032,60.395,51.9918
1_5,nbbo,119,6187,15:17:22.1448060,15:17:22.1481310,3.325,35.734,32.409
1_5,trade,68,4166,15:17:22.1468131,15:17:22.1481370,1.3239,32.122,30.7981
1_6,nbbo,35,2015,15:17:22.1445180,15:17:22.1481580,3.64,35.761,32.121
1_7,nbbo,4,465,15:17:22.1447000,15:17:22.1481580,3.458,35.761,32.303
1_7,trade,7,714,15:17:22.1467569,15:17:22.1481610,1.4041,32.146,30.7419
1_6,trade,33,2216,15:17:22.1466649,15:17:22.1481610,1.4961,32.146,30.6499
1_4,nbbo,749,37377,15:17:22.1446649,15:17:22.1492490,4.5841,36.852,32.2679
1_3,nbbo,1207,59401,15:17:22.1447550,15:17:22.1493040,4.549,36.907,32.358
1_4,trade,390,23584,15:17:22.1467340,15:17:22.1493230,2.589,33.308,30.719
1_2,nbbo,1734,84429,15:17:22.1444539,15:17:22.1496490,5.1951,37.252,32.0569
1_1,nbbo,1872,92771,15:17:22.1445870,15:17:22.1496470,5.06,37.25,32.19
1_3,trade,638,36037,15:17:22.1467819,15:17:22.1497260,2.9441,33.711,30.7669
1_1,trade,854,48372,15:17:22.1466870,15:17:22.1497520,3.065,33.737,30.672
1_2,trade,911,51043,15:17:22.1466210,15:17:22.1497630,3.142,33.748,30.606
1_0,nbbo,10752,523973,15:17:22.1448980,15:17:22.1530540,8.156,40.657,32.501
1_0,trade,3244,182740,15:17:22.1468459,15:17:22.1533840,6.5381,37.369,30.8309
1_7,nbbo,3,423,15:17:23.1449468,15:17:23.1454470,0.5002,80.666,80.1658
1_6,nbbo,13,915,15:17:23.1447650,15:17:23.1454820,0.717,80.701,79.984
1_5,nbbo,211,10821,15:17:23.1450450,15:17:23.1455170,0.472,80.736,80.264
1_3,nbbo,901,44259,15:17:23.1449959,15:17:23.1455420,0.5461,80.761,80.2149
1_4,nbbo,723,36003,15:17:23.1449099,15:17:23.1455220,0.6121,80.741,80.1289
1_1,nbbo,1177,58289,15:17:23.1448370,15:17:23.1455670,0.73,80.786,80.056
1_2,nbbo,1251,61437,15:17:23.1446879,15:17:23.1456370,0.9491,80.856,79.9069
1_0,nbbo,6054,294239,15:17:23.1451209,15:17:23.1461470,1.0261,81.366,80.3399
1_7,trade,3,441,15:17:23.1469429,15:17:23.1472070,0.2641,80.726,80.4619
1_6,trade,38,2300,15:17:23.1468409,15:17:23.1472140,0.3731,80.733,80.3599
1_5,trade,154,8649,15:17:23.1470059,15:17:23.1472260,0.2201,80.745,80.5249
1_1,trade,625,35180,15:17:23.1468640,15:17:23.1515660,4.702,85.085,80.383
1_2,trade,706,40477,15:17:23.1467950,15:17:23.1515710,4.776,85.09,80.314
1_3,trade,657,37783,15:17:23.1469639,15:17:23.1515740,4.6101,85.093,80.4829
1_4,trade,430,24286,15:17:23.1469129,15:17:23.1515930,4.6801,85.112,80.4319
1_0,trade,1358,75266,15:17:23.1470360,15:17:23.1516900,4.654,85.209,80.555
1_7,nbbo,11,821,15:17:24.1439929,15:17:24.1444230,0.4301,44.408,43.9779
1_6,nbbo,35,2037,15:17:24.1438620,15:17:24.1444200,0.558,44.405,43.847
1_2,nbbo,1148,56189,15:17:24.1438129,15:17:24.1444970,0.6841,44.482,43.7979
1_5,nbbo,118,5983,15:17:24.1440689,15:17:24.1445100,0.4411,44.495,44.0539
1_4,nbbo,648,32401,15:17:24.1439630,15:17:24.1445140,0.551,44.499,43.948
1_1,nbbo,979,48513,15:17:24.1439079,15:17:24.1445570,0.6491,44.542,43.8929
1_3,nbbo,787,38771,15:17:24.1440319,15:17:24.1445440,0.5121,44.529,44.0169
1_0,nbbo,5289,257899,15:17:24.1441269,15:17:24.1452720,1.1451,45.257,44.1119
1_6,trade,13,1031,15:17:24.1456910,15:17:24.1460210,0.33,43.8951,43.5651
1_7,trade,13,989,15:17:24.1457750,15:17:24.1460500,0.275,43.9241,43.6491
1_4,trade,299,17443,15:17:24.1457529,15:17:24.1460840,0.3311,43.9581,43.627
1_5,trade,73,4172,15:17:24.1458250,15:17:24.1460910,0.266,43.9651,43.6991
1_1,trade,637,36712,15:17:24.1457109,15:17:24.1460950,0.3841,43.9691,43.585
1_2,trade,727,40521,15:17:24.1456519,15:17:24.1461100,0.4581,43.9841,43.526
1_3,trade,371,20664,15:17:24.1457969,15:17:24.1461250,0.3281,43.9991,43.671
1_0,trade,1996,111952,15:17:24.1458530,15:17:24.1463420,0.489,44.2161,43.7271
1_6,nbbo,22,1359,15:17:25.1489250,15:17:25.1501570,1.232,55.968,54.736
1_5,nbbo,139,7085,15:17:25.1493819,15:17:25.1501890,0.8071,56,55.1929
1_7,nbbo,14,975,15:17:25.1492249,15:17:25.1501920,0.9671,56.003,55.0359
1_4,nbbo,1179,58623,15:17:25.1491760,15:17:25.1503190,1.143,56.13,54.987
1_6,trade,16,1090,15:17:25.1532690,15:17:25.1541160,0.847,51.1561,50.3091
1_5,trade,105,6258,15:17:25.1535280,15:17:25.1541250,0.597,51.1651,50.5681
1_7,trade,15,1117,15:17:25.1534300,15:17:25.1541350,0.705,51.1751,50.4701
1_3,nbbo,2178,106957,15:17:25.1493090,15:17:25.1541300,4.821,59.941,55.12
1_4,trade,531,31930,15:17:25.1533990,15:17:25.1541710,0.772,51.2111,50.4391
1_2,nbbo,4019,195663,15:17:25.1488210,15:17:25.1541880,5.367,59.999,54.632
1_1,nbbo,4263,210579,15:17:25.1490460,15:17:25.1542200,5.174,60.031,54.857
1_3,trade,1319,77490,15:17:25.1534739,15:17:25.1542910,0.8171,51.3311,50.514
1_2,trade,2219,128078,15:17:25.1531889,15:17:25.1544570,1.2681,51.4971,50.229
1_1,trade,2445,143570,15:17:25.1533079,15:17:25.1544810,1.1731,51.5211,50.348
1_0,nbbo,23149,1126907,15:17:25.1495389,15:17:25.1558110,6.2721,61.622,55.3499
1_0,trade,8785,507906,15:17:25.1535939,15:17:25.1613570,7.7631,58.3971,50.634
1_7,nbbo,4,463,15:17:26.1471619,15:17:26.1521730,5.0111,49.3241,44.313
1_6,nbbo,31,1801,15:17:26.1469300,15:17:26.1522020,5.272,49.3531,44.0811
1_6,trade,6,592,15:17:26.1496739,15:17:26.1522060,2.5321,44.821,42.2889
1_7,trade,13,997,15:17:26.1498090,15:17:26.1522040,2.395,44.819,42.424
1_5,nbbo,308,15415,15:17:26.1473159,15:17:26.1522170,4.9011,49.3681,44.467
1_5,trade,151,8995,15:17:26.1498909,15:17:26.1522650,2.3741,44.88,42.5059
1_3,nbbo,1819,89371,15:17:26.1472399,15:17:26.1523420,5.1021,49.4931,44.391
1_4,nbbo,1091,54137,15:17:26.1471119,15:17:26.1523460,5.2341,49.4971,44.263
1_4,trade,691,40797,15:17:26.1497750,15:17:26.1524490,2.674,45.064,42.39
1_2,nbbo,2933,143005,15:17:26.1468349,15:17:26.1524540,5.6191,49.6051,43.986
1_1,nbbo,2849,140617,15:17:26.1469930,15:17:26.1524610,5.468,49.6121,44.1441
1_3,trade,913,53629,15:17:26.1498439,15:17:26.1524740,2.6301,45.089,42.4589
1_2,trade,1355,76346,15:17:26.1496170,15:17:26.1526320,3.015,45.247,42.232
1_1,trade,1528,87656,15:17:26.1497010,15:17:26.1526460,2.945,45.261,42.316
1_0,nbbo,10676,519785,15:17:26.1474229,15:17:26.1532380,5.8151,50.3891,44.574
1_0,trade,2697,148681,15:17:26.1499279,15:17:26.1535230,3.5951,46.138,42.5429
1_7,nbbo,1,317,15:17:27.1450410,15:17:27.1456540,0.613,38.448,37.835
1_5,nbbo,177,9013,15:17:27.1451400,15:17:27.1457030,0.563,38.497,37.934
1_6,nbbo,46,2541,15:17:27.1448859,15:17:27.1457110,0.8251,38.505,37.6799
1_4,nbbo,591,29431,15:17:27.1450200,15:17:27.1457140,0.694,38.508,37.814
1_5,trade,64,3812,15:17:27.1473220,15:17:27.1489250,1.603,39.104,37.501
1_4,trade,277,15868,15:17:27.1472569,15:17:27.1489480,1.6911,39.127,37.4359
1_1,nbbo,2087,103215,15:17:27.1449500,15:17:27.1489630,4.013,41.757,37.744
1_3,nbbo,1418,69613,15:17:27.1450919,15:17:27.1489660,3.8741,41.76,37.8859
1_2,nbbo,2314,112901,15:17:27.1448199,15:17:27.1489680,4.1481,41.762,37.6139
1_7,trade,2,396,15:17:27.1472750,15:17:27.1489590,1.684,39.138,37.454
1_6,trade,53,3302,15:17:27.1471910,15:17:27.1489980,1.807,39.177,37.37
1_3,trade,683,38982,15:17:27.1472910,15:17:27.1490640,1.773,39.243,37.47
1_2,trade,923,49840,15:17:27.1471490,15:17:27.1490790,1.93,39.258,37.328
1_1,trade,983,55188,15:17:27.1472130,15:17:27.1490830,1.87,39.262,37.392
1_0,nbbo,10535,512077,15:17:27.1452220,15:17:27.1498120,4.59,42.606,38.016
1_0,trade,2418,132900,15:17:27.1473499,15:17:27.1500400,2.6901,40.219,37.5289
1_5,nbbo,179,9153,15:17:28.1452910,15:17:28.1457860,0.495,46.7151,46.2201
1_6,nbbo,34,1957,15:17:28.1450919,15:17:28.1457960,0.7041,46.7251,46.021
1_7,nbbo,6,569,15:17:28.1452159,15:17:28.1458150,0.5991,46.7441,46.145
1_4,nbbo,459,22933,15:17:28.1451910,15:17:28.1458150,0.624,46.7441,46.1201
1_2,nbbo,1629,79409,15:17:28.1450389,15:17:28.1458180,0.7791,46.7471,45.968
1_3,nbbo,871,43001,15:17:28.1452540,15:17:28.1458210,0.567,46.7501,46.1831
1_1,nbbo,1770,87093,15:17:28.1451300,15:17:28.1458300,0.7,46.7591,46.0591
1_4,trade,252,14621,15:17:28.1471400,15:17:28.1484960,1.356,46.5671,45.2111
1_6,trade,34,2259,15:17:28.1470830,15:17:28.1485230,1.44,46.5941,45.1541
1_3,trade,449,25429,15:17:28.1471770,15:17:28.1485260,1.349,46.5971,45.2481
1_0,nbbo,8986,436949,15:17:28.1453620,15:17:28.1485280,3.166,49.4571,46.2911
1_7,trade,4,494,15:17:28.1471569,15:17:28.1485300,1.3731,46.6011,45.228
1_5,trade,98,5746,15:17:28.1472020,15:17:28.1485160,1.314,46.5871,45.2731
1_2,trade,689,38395,15:17:28.1470450,15:17:28.1485760,1.531,46.6471,45.1161
1_1,trade,790,45057,15:17:28.1471030,15:17:28.1485850,1.482,46.6561,45.1741
1_0,trade,1963,107894,15:17:28.1472259,15:17:28.1515660,4.3401,49.6371,45.297
1_6,nbbo,24,1475,15:17:29.1446920,15:17:29.1452810,0.589,54.3121,53.7231
1_5,nbbo,122,6309,15:17:29.1448980,15:17:29.1453670,0.469,54.3981,53.9291
1_4,nbbo,532,26423,15:17:29.1447989,15:17:29.1454100,0.6111,54.4411,53.83
1_7,nbbo,6,575,15:17:29.1448240,15:17:29.1453850,0.561,54.4161,53.8551
1_3,nbbo,934,46081,15:17:29.1448610,15:17:29.1454570,0.596,54.4881,53.8921
1_2,nbbo,1293,63233,15:17:29.1446450,15:17:29.1454650,0.82,54.4961,53.6761
1_1,nbbo,1385,68333,15:17:29.1447449,15:17:29.1456720,0.9271,54.7031,53.776
1_0,nbbo,8187,398067,15:17:29.1449639,15:17:29.1464150,1.4511,55.4461,53.995
1_6,trade,12,910,15:17:29.1468280,15:17:29.1472080,0.38,54.0291,53.6491
1_7,trade,5,591,15:17:29.1468930,15:17:29.1472110,0.318,54.0321,53.7141
1_4,trade,214,12831,15:17:29.1468770,15:17:29.1472570,0.38,54.0781,53.6981
1_3,trade,586,34125,15:17:29.1469080,15:17:29.1473200,0.412,54.1411,53.7291
1_2,trade,627,34905,15:17:29.1467960,15:17:29.1473610,0.565,54.1821,53.6171
1_5,trade,116,7324,15:17:29.1469350,15:17:29.1472330,0.298,54.0541,53.7561
1_1,trade,641,37206,15:17:29.1468450,15:17:29.1473870,0.542,54.2081,53.6661
1_0,trade,2077,116305,15:17:29.1469599,15:17:29.1475210,0.5611,54.3421,53.781
1_7,nbbo,9,721,15:17:30.1445130,15:17:30.1450050,0.492,49.419,48.927
1_6,nbbo,10,787,15:17:30.1443760,15:17:30.1450150,0.639,49.429,48.79
1_5,nbbo,128,6539,15:17:30.1445849,15:17:30.1450340,0.4491,49.448,48.9989
1_4,nbbo,545,27219,15:17:30.1444859,15:17:30.1485220,4.0361,52.936,48.8999
1_6,trade,15,1105,15:17:30.1459470,15:17:30.1485740,2.627,51.012,48.385
1_7,trade,8,779,15:17:30.1460139,15:17:30.1485820,2.5681,51.02,48.4519
1_5,trade,72,4029,15:17:30.1460559,15:17:30.1486080,2.5521,51.046,48.4939
1_4,trade,228,13118,15:17:30.1459970,15:17:30.1486120,2.615,51.05,48.435
1_3,nbbo,793,38887,15:17:30.1445489,15:17:30.1486250,4.0761,53.039,48.9629
1_1,nbbo,1477,73181,15:17:30.1444270,15:17:30.1486570,4.23,53.071,48.841
1_2,nbbo,1583,77487,15:17:30.1443239,15:17:30.1486540,4.3301,53.068,48.7379
1_3,trade,408,22662,15:17:30.1460319,15:17:30.1486950,2.6631,51.133,48.4699
1_1,trade,616,34810,15:17:30.1459639,15:17:30.1487520,2.7881,51.19,48.4019
1_2,trade,672,37194,15:17:30.1459139,15:17:30.1487560,2.8421,51.194,48.3519
1_0,nbbo,8364,406463,15:17:30.1446530,15:17:30.1492530,4.6,53.667,49.067
1_0,trade,1800,99691,15:17:30.1460780,15:17:30.1494270,3.349,51.865,48.516
1_6,nbbo,5,515,15:17:31.1452030,15:17:31.1459580,0.755,38.979,38.224
1_5,nbbo,135,6973,15:17:31.1454580,15:17:31.1459900,0.532,39.011,38.479
1_7,nbbo,5,505,15:17:31.1453649,15:17:31.1459760,0.6111,38.997,38.3859
1_4,nbbo,561,28121,15:17:31.1453330,15:17:31.1460460,0.713,39.067,38.354
1_2,nbbo,1513,73917,15:17:31.1451430,15:17:31.1460590,0.916,39.08,38.164
1_1,nbbo,1434,70731,15:17:31.1452640,15:17:31.1460810,0.817,39.102,38.285
1_3,nbbo,974,48093,15:17:31.1454129,15:17:31.1461430,0.7301,39.164,38.4339
1_0,nbbo,8991,438233,15:17:31.1455439,15:17:31.1469120,1.3681,39.933,38.5649
1_6,trade,12,956,15:17:31.1474410,15:17:31.1478220,0.381,38.0661,37.6851
1_7,trade,18,1188,15:17:31.1475310,15:17:31.1478400,0.309,38.0841,37.7751
1_4,trade,290,17069,15:17:31.1475079,15:17:31.1478510,0.3431,38.0951,37.752
1_5,trade,93,5802,15:17:31.1475860,15:17:31.1478550,0.269,38.0991,37.8301
1_2,trade,576,31891,15:17:31.1474019,15:17:31.1478630,0.4611,38.1071,37.646
1_3,trade,440,24297,15:17:31.1475559,15:17:31.1479000,0.3441,38.1441,37.8
1_1,trade,706,39597,15:17:31.1474630,15:17:31.1512660,3.803,41.5101,37.7071
1_0,trade,2745,155105,15:17:31.1476209,15:17:31.1515350,3.9141,41.7791,37.865
1_7,nbbo,6,571,15:17:32.1456669,15:17:32.1463050,0.6381,43.152,42.5139
1_6,nbbo,21,1315,15:17:32.1454819,15:17:32.1463040,0.8221,43.151,42.3289
1_4,nbbo,525,26253,15:17:32.1456319,15:17:32.1463780,0.7461,43.225,42.4789
1_5,nbbo,149,7623,15:17:32.1457789,15:17:32.1464130,0.6341,43.26,42.6259
1_2,nbbo,1689,82383,15:17:32.1454108,15:17:32.1464480,1.0372,43.295,42.2578
1_3,nbbo,1074,52811,15:17:32.1457250,15:17:32.1464740,0.749,43.321,42.572
1_1,nbbo,1607,79527,15:17:32.1455529,15:17:32.1464790,0.9261,43.326,42.3999
1_0,nbbo,8687,422099,15:17:32.1458719,15:17:32.1473340,1.4621,44.181,42.7189
1_6,trade,15,1157,15:17:32.1479719,15:17:32.1483860,0.4141,42.6091,42.195
1_7,trade,8,735,15:17:32.1480839,15:17:32.1484280,0.3441,42.6511,42.307
1_4,trade,340,19285,15:17:32.1480570,15:17:32.1484490,0.392,42.6721,42.2801
1_2,trade,792,43260,15:17:32.1479179,15:17:32.1484670,0.5491,42.6901,42.141
1_5,trade,81,4883,15:17:32.1481490,15:17:32.1484660,0.317,42.6891,42.3721
1_3,trade,672,36975,15:17:32.1481080,15:17:32.1485170,0.409,42.7401,42.3311
1_1,trade,906,51153,15:17:32.1479979,15:17:32.1485260,0.5281,42.7491,42.221
1_0,trade,2356,129541,15:17:32.1481860,15:17:32.1488700,0.684,43.0931,42.4091
1_6,nbbo,40,2299,15:17:33.1473959,15:17:33.1483200,0.9241,29.2571,28.333
1_7,nbbo,8,655,15:17:33.1476120,15:17:33.1483520,0.74,29.2891,28.5491
1_5,nbbo,208,10563,15:17:33.1477380,15:17:33.1483780,0.64,29.3151,28.6751
1_4,nbbo,729,36129,15:17:33.1475739,15:17:33.1484060,0.8321,29.3431,28.511
1_2,nbbo,2614,127025,15:17:33.1473159,15:17:33.1513150,3.9991,32.2521,28.253
1_3,nbbo,1622,79787,15:17:33.1476770,15:17:33.1513170,3.64,32.2541,28.6141
1_1,nbbo,2682,132137,15:17:33.1474819,15:17:33.1513280,3.8461,32.2651,28.419
1_0,nbbo,15185,736345,15:17:33.1478559,15:17:33.1549990,7.1431,35.9361,28.793
1_4,trade,445,25834,15:17:33.3940820,15:17:33.3946890,0.607,271.5001,270.8931
1_5,trade,122,6676,15:17:33.3942059,15:17:33.3947160,0.5101,271.5271,271.017
1_7,trade,2,411,15:17:33.3941130,15:17:33.3947190,0.606,271.5301,270.9241
1_2,trade,1281,71126,15:17:33.3939160,15:17:33.3947220,0.806,271.5331,270.7271
1_3,trade,892,49900,15:17:33.3941571,15:17:33.3947250,0.5679,271.5361,270.9682
1_1,trade,1119,63653,15:17:33.3940109,15:17:33.3947290,0.7181,271.5401,270.822
1_6,trade,8,729,15:17:33.3939799,15:17:33.3947300,0.7501,271.5411,270.791
1_0,trade,5090,286636,15:17:33.3942640,15:17:33.3952150,0.951,272.0261,271.0751
1_6,nbbo,35,2023,15:17:34.1461810,15:17:34.1469800,0.799,57.128,56.329
1_7,nbbo,24,1471,15:17:34.1463690,15:17:34.1470130,0.644,57.161,56.517
1_5,nbbo,149,7599,15:17:34.1464710,15:17:34.1470090,0.538,57.157,56.619
1_4,nbbo,537,26739,15:17:34.1463349,15:17:34.1470290,0.6941,57.177,56.4829
1_3,nbbo,1082,53315,15:17:34.1464210,15:17:34.1471140,0.693,57.262,56.569
1_1,nbbo,1647,81523,15:17:34.1462619,15:17:34.1471270,0.8651,57.275,56.4099
1_2,nbbo,1889,92305,15:17:34.1461099,15:17:34.1471360,1.0261,57.284,56.2579
1_5,trade,62,3644,15:17:34.1485989,15:17:34.1529600,4.3611,60.5091,56.148
1_7,trade,20,1355,15:17:34.1485360,15:17:34.1529750,4.439,60.5241,56.0851
1_6,trade,10,837,15:17:34.1484440,15:17:34.1529800,4.536,60.5291,55.9931
1_4,trade,226,13247,15:17:34.1485148,15:17:34.1529820,4.4672,60.5311,56.0639
1_3,trade,571,31247,15:17:34.1485660,15:17:34.1530000,4.434,60.5491,56.1151
1_1,trade,775,42944,15:17:34.1484680,15:17:34.1530610,4.593,60.6101,56.0171
1_2,trade,966,53565,15:17:34.1483940,15:17:34.1530910,4.697,60.6401,55.9431
1_0,nbbo,9887,480815,15:17:34.1465660,15:17:34.1537980,7.232,63.946,56.714
1_0,trade,2388,132478,15:17:34.1486309,15:17:34.1542280,5.5971,61.7771,56.18
1_6,nbbo,36,2053,15:17:35.1466749,15:17:35.1475650,0.8901,49.425,48.5349
1_7,nbbo,9,725,15:17:35.1468750,15:17:35.1475880,0.713,49.448,48.735
1_5,nbbo,133,6861,15:17:35.1469959,15:17:35.1476270,0.6311,49.487,48.8559
1_4,nbbo,789,39119,15:17:35.1468330,15:17:35.1476900,0.857,49.55,48.693
1_2,nbbo,2203,107111,15:17:35.1465949,15:17:35.1477590,1.1641,49.619,48.4549
1_3,nbbo,1332,65747,15:17:35.1469379,15:17:35.1477680,0.8301,49.628,48.7979
1_1,nbbo,2474,121755,15:17:35.1467309,15:17:35.1482890,1.5581,50.149,48.5909
1_7,trade,5,561,15:17:35.1493909,15:17:35.1502390,0.8481,49.5141,48.666
1_6,trade,11,925,15:17:35.1492810,15:17:35.1502540,0.973,49.5291,48.5561
1_5,trade,74,4469,15:17:35.1494560,15:17:35.1502560,0.8,49.5311,48.7311
1_4,trade,377,21214,15:17:35.1493649,15:17:35.1502880,0.9231,49.5631,48.64
1_1,trade,1048,58078,15:17:35.1493070,15:17:35.1503440,1.037,49.6191,48.5821
1_2,trade,942,53341,15:17:35.1492270,15:17:35.1503520,1.125,49.6271,48.5021
1_3,trade,768,43772,15:17:35.1494150,15:17:35.1541980,4.783,53.4731,48.6901
1_0,nbbo,11175,542381,15:17:35.1471099,15:17:35.1711480,24.0381,73.008,48.9699
1_0,trade,2867,159117,15:17:35.1494930,15:17:35.1723660,22.873,71.6411,48.7681
1_5,nbbo,132,6851,15:17:36.1452220,15:17:36.1456850,0.463,44.6211,44.1581
1_6,nbbo,22,1367,15:17:36.1449670,15:17:36.1457260,0.759,44.6621,43.9031
1_7,nbbo,1,315,15:17:36.1451170,15:17:36.1457020,0.585,44.6381,44.0531
1_4,nbbo,503,24963,15:17:36.1450870,15:17:36.1457320,0.645,44.6681,44.0231
1_1,nbbo,768,38127,15:17:36.1450209,15:17:36.1457340,0.7131,44.6701,43.957
1_2,nbbo,1171,57193,15:17:36.1449000,15:17:36.1457750,0.875,44.7111,43.8361
1_3,nbbo,830,40907,15:17:36.1451700,15:17:36.1458030,0.633,44.7391,44.1061
1_0,nbbo,4464,217121,15:17:36.1452930,15:17:36.1462510,0.958,45.1871,44.2291
1_6,trade,12,992,15:17:36.1471409,15:17:36.1475690,0.4281,43.968,43.5399
1_7,trade,5,587,15:17:36.1472519,15:17:36.1475820,0.3301,43.981,43.6509
1_5,trade,112,6865,15:17:36.1473159,15:17:36.1476260,0.3101,44.025,43.7149
1_4,trade,349,20697,15:17:36.1472209,15:17:36.1476290,0.4081,44.028,43.6199
1_1,trade,467,26197,15:17:36.1471740,15:17:36.1476400,0.466,44.039,43.573
1_2,trade,774,43282,15:17:36.1470870,15:17:36.1476510,0.564,44.05,43.486
1_3,trade,508,28944,15:17:36.1472739,15:17:36.1476830,0.4091,44.082,43.6729
1_0,trade,1626,89318,15:17:36.1473499,15:17:36.1478790,0.5291,44.278,43.7489
1_7,nbbo,6,573,15:17:37.1446210,15:17:37.1451920,0.571,28.365,27.794
1_5,nbbo,149,7703,15:17:37.1447229,15:17:37.1452230,0.5001,28.396,27.8959
1_6,nbbo,18,1159,15:17:37.1444440,15:17:37.1452270,0.783,28.4,27.617
1_4,nbbo,727,36145,15:17:37.1445839,15:17:37.1452550,0.6711,28.428,27.7569
1_2,nbbo,1523,74279,15:17:37.1443819,15:17:37.1453220,0.9401,28.495,27.5549
1_3,nbbo,1113,54687,15:17:37.1446719,15:17:37.1453290,0.6571,28.502,27.8449
1_1,nbbo,1555,76903,15:17:37.1445080,15:17:37.1453440,0.836,28.517,27.681
1_7,trade,7,682,15:17:37.1471010,15:17:37.1493770,2.276,29.4181,27.1421
1_5,trade,81,4986,15:17:37.1471900,15:17:37.1493870,2.197,29.4281,27.2311
1_6,trade,34,2272,15:17:37.1469980,15:17:37.1493800,2.382,29.4211,27.0391
1_4,trade,333,19649,15:17:37.1470770,15:17:37.1494140,2.337,29.4551,27.1181
1_1,trade,914,52482,15:17:37.1470229,15:17:37.1494930,2.4701,29.5341,27.064
1_2,trade,824,45308,15:17:37.1469460,15:17:37.1494950,2.549,29.5361,26.9871
1_3,trade,593,34612,15:17:37.1471530,15:17:37.1495260,2.373,29.5671,27.1941
1_0,nbbo,8659,420179,15:17:37.1448079,15:17:37.1495880,4.7801,32.761,27.9809
1_0,trade,2558,141293,15:17:37.1472369,15:17:37.1498710,2.6341,29.9121,27.278
1_6,nbbo,36,2109,15:17:38.1459799,15:17:38.1467950,0.8151,51.14,50.3249
1_5,nbbo,98,5177,15:17:38.1462940,15:17:38.1468300,0.536,51.175,50.639
1_7,nbbo,15,1055,15:17:38.1461760,15:17:38.1468340,0.658,51.179,50.521
1_4,nbbo,563,27919,15:17:38.1461369,15:17:38.1468800,0.7431,51.225,50.4819
1_1,nbbo,1451,71525,15:17:38.1460539,15:17:38.1469450,0.8911,51.29,50.3989
1_2,nbbo,1702,82775,15:17:38.1459019,15:17:38.1469550,1.0531,51.3,50.2469
1_3,nbbo,1122,55073,15:17:38.1462370,15:17:38.1469560,0.719,51.301,50.582
1_0,nbbo,7198,349851,15:17:38.1463840,15:17:38.1477150,1.331,52.06,50.729
1_6,trade,40,2449,15:17:38.1487349,15:17:38.1492210,0.4861,50.919,50.4329
1_7,trade,10,814,15:17:38.1488500,15:17:38.1492430,0.393,50.941,50.548
1_4,trade,335,19464,15:17:38.1488199,15:17:38.1492790,0.4591,50.977,50.5179
1_5,trade,99,5840,15:17:38.1489250,15:17:38.1492860,0.361,50.984,50.623
1_2,trade,941,52516,15:17:38.1486749,15:17:38.1493280,0.6531,51.026,50.3729
1_1,trade,691,39191,15:17:38.1487619,15:17:38.1493380,0.5761,51.036,50.4599
1_3,trade,668,37504,15:17:38.1488770,15:17:38.1493530,0.476,51.051,50.575
1_0,trade,2562,143390,15:17:38.1489678,15:17:38.1496610,0.6932,51.359,50.6658
1_7,nbbo,8,657,15:17:39.1458428,15:17:39.1510720,5.2292,51.5901,46.3609
1_5,nbbo,169,8731,15:17:39.1459479,15:17:39.1511090,5.1611,51.6271,46.466
1_4,nbbo,485,24161,15:17:39.1458100,15:17:39.1511120,5.302,51.6301,46.3281
1_7,trade,10,819,15:17:39.1481140,15:17:39.1511160,3.002,48.806,45.804
1_6,nbbo,12,863,15:17:39.1456899,15:17:39.1511190,5.4291,51.6371,46.208
1_6,trade,9,784,15:17:39.1480029,15:17:39.1511260,3.1231,48.816,45.6929
1_5,trade,117,6921,15:17:39.1481829,15:17:39.1511520,2.9691,48.842,45.8729
1_4,trade,314,18141,15:17:39.1480849,15:17:39.1511810,3.0961,48.871,45.7749
1_3,nbbo,888,43573,15:17:39.1458950,15:17:39.1511880,5.293,51.7061,46.4131
1_2,nbbo,1556,75701,15:17:39.1456180,15:17:39.1512490,5.631,51.7671,46.1361
1_1,nbbo,1398,69171,15:17:39.1457340,15:17:39.1512590,5.525,51.7771,46.2521
1_3,trade,594,33079,15:17:39.1481390,15:17:39.1513150,3.176,49.005,45.829
1_1,trade,693,39334,15:17:39.1480290,15:17:39.1513910,3.362,49.081,45.719
1_2,trade,836,46314,15:17:39.1479420,15:17:39.1514150,3.473,49.105,45.632
1_0,nbbo,5514,267795,15:17:39.1460260,15:17:39.1518020,5.776,52.3201,46.5441
1_0,trade,2016,112036,15:17:39.1482219,15:17:39.1520650,3.8431,49.755,45.9119
1_7,nbbo,15,1027,15:17:40.1455670,15:17:40.1461440,0.577,46.8661,46.2891
1_4,nbbo,514,25679,15:17:40.1455260,15:17:40.1462000,0.674,46.9221,46.2481
1_6,nbbo,9,715,15:17:40.1453750,15:17:40.1461980,0.823,46.9201,46.0971
1_2,nbbo,1101,53799,15:17:40.1453070,15:17:40.1462750,0.968,46.9971,46.0291
1_3,nbbo,944,46265,15:17:40.1456250,15:17:40.1462820,0.657,47.0041,46.3471
1_1,nbbo,1136,56387,15:17:40.1454460,15:17:40.1462940,0.848,47.0161,46.1681
1_0,nbbo,5430,263217,15:17:40.1457769,15:17:40.1468460,1.0691,47.5681,46.499
1_5,nbbo,362,18513,15:17:40.1456881,15:17:40.1483860,2.6979,49.1081,46.4102
1_6,trade,16,1102,15:17:40.1480710,15:17:40.1485320,0.461,46.9241,46.4631
